,name,price_level,rating,user_ratings_total,formatted_address,latitude,longitude
486,Don Pedro Mexican Restaurant,2,4.6,77,"4064 N Lincoln Ave, Chicago, IL 60618, USA",41.9558307,-87.6801799
294,Villa Rosa Pizza Kitchen,2,4.4,78,"5345 W Devon Ave, Chicago, IL 60646, USA",41.9970839,-87.7627852
917,Rio taco's,2,4.4,89,"3246 W Foster Ave, Chicago, IL 60625, USA",41.9758357,-87.7105576
1030,Savanna Restaurant,2,4.7,89,"5657 N Lincoln Ave, Chicago, IL 60659, USA",41.9845077,-87.697116
48,Blue Sushi Sake Grill,2,4.5,90,"2351 N Lincoln Ave Suite A1-120, Chicago, IL 60614, USA",41.9247053,-87.647467
1221,Taqueria Express,2,4.7,91,"1232 N La Salle St STE. 1, Chicago, IL 60610, USA",41.9049223,-87.6331804
398,Paprika,2,4.2,94,"2547 W Lawrence Ave, Chicago, IL 60625, USA",41.9682959,-87.6932615
408,All Star Seafood and Sports,2,4.3,95,"730 S Clark St Suite D, Chicago, IL 60605, USA",41.8725288,-87.6308608
214,Beatrix Market,2,4.6,107,"155 N Upper Wacker Dr Suite 102, Chicago, IL 60606, USA",41.8847408,-87.6359251
686,Red Pig Asian Kitchen,2,4.4,108,"2932 N Broadway, Chicago, IL 60657, USA",41.9358353,-87.6443938
630,Dee's,2,4.5,110,"1114 W Armitage Ave, Chicago, IL 60614, USA",41.9182341,-87.6561199
565,The Silver Palm,2,4.2,114,"768 N Milwaukee Ave, Chicago, IL 60622, USA",41.895577,-87.6547697
303,Silver Seafood Restaurant,2,4.4,115,"4829 N Broadway, Chicago, IL 60640, USA",41.9699897,-87.6594848
193,Wingstop,2,4,116,"4547 N Broadway, Chicago, IL 60640, USA",41.9649712,-87.6568561
352,Za?Aoatar Mediterranean Grill,2,3.6,117,"2459 W Armitage Ave, Chicago, IL 60647, USA",41.917444,-87.689692
908,TRUTH Ribzzz & More,2,3.7,119,"11346 S Michigan Ave, Chicago, IL 60628, USA",41.687596,-87.6210889
1170,Tavern On The Row,2,4,120,"17 N Wabash Ave 2nd Floor, Chicago, IL 60602, USA",41.8826522,-87.6259155
863,Bel-Ami,2,4.5,124,"5530 N Lincoln Ave, Chicago, IL 60625, USA",41.9820931,-87.6936872
1242,Raiz Kitchen Sushi Bar,2,4.7,132,"3276 W Fullerton Ave, Chicago, IL 60647, USA",41.924904,-87.7103867
977,Smylie Brothers Brewing Co. - Chicago,2,4.2,136,"3827 N Broadway, Chicago, IL 60613, USA",41.9521885,-87.6494825
1257,Dongpo Impression,2,4.4,136,"228 W Cermak Rd, Chicago, IL 60616, USA",41.853166,-87.632889
1269,Big Hill,2,4.6,137,"3307 W Bryn Mawr Ave, Chicago, IL 60659, USA",41.9829496,-87.7116723
839,Thai Pastry,2,4.2,138,"4925 N Broadway Unit E, Chicago, IL 60640, USA",41.9723285,-87.6591153
552,"Martha's Fresh Grill Ecuadorian, Colombian, and International Cuisine",2,3.9,139,"5958 W Addison St, Chicago, IL 60639, USA",41.9459091,-87.7763628
1015,Aroma Desi Grill,2,4.6,140,"560 W Van Buren St, Chicago, IL 60607, USA",41.8769291,-87.6419726
434,Selam Ethiopian Kitchen,2,4.7,140,"4543 N Broadway, Chicago, IL 60640, USA",41.9649006,-87.6567779
16,Hoyt's Chicago,2,3.6,142,"71 E Wacker Dr #3755, Chicago, IL 60601, USA",41.8873036,-87.6259123
1001,El Nuevo Puerto Mariscos & Grill,2,4.3,144,"2752 W Lawrence Ave, Chicago, IL 60625, USA",41.9688478,-87.6982637
1008,Kameya,2,4.6,146,"806 W Webster Ave, Chicago, IL 60614, USA",41.921933,-87.64909
829,Evette's Lincoln Park,2,4.7,146,"350 W Armitage Ave, Chicago, IL 60614, USA",41.9184191,-87.6383609
21,Esquire by Cooper,2,4.2,148,"58 E Oak St, Chicago, IL 60611, USA",41.901049,-87.626112
248,Plenty Chinese Restaurant,2,3.3,149,"2002 W Montrose Ave, Chicago, IL 60618, USA",41.9617399,-87.6793778
32,BAR22,2,4.3,150,"2244 S Michigan Ave, Chicago, IL 60616, USA",41.8516526,-87.623942
1051,La Mom Kitchen,2,4.1,151,"3312 S Halsted St, Chicago, IL 60608, USA",41.8343761,-87.6463688
637,The Swill Inn,2,4.6,151,"415 N Milwaukee Ave, Chicago, IL 60654, USA",41.8896325,-87.6448331
10,J9 Wine Bar,2,4.5,154,"1961 N Halsted St, Chicago, IL 60614, USA",41.9177254,-87.6482778
428,Baha Restaurant,2,4.6,155,"4842 W Diversey Ave, Chicago, IL 60639, USA",41.9317848,-87.7483801
393,Gorkha Kitchen Indian and Nepalese Restuarant,2,4.8,157,"434 W Diversey Pkwy, Chicago, IL 60614, USA",41.9330041,-87.6407977
47,Salvatore's Wedding and Event Venue,2,4.8,158,"525 W Arlington Pl, Chicago, IL 60614, USA",41.926642,-87.6424171
328,House of Hunan Chicago - Lincoln Park,2,3.6,162,"444 W Fullerton Pkwy, Chicago, IL 60614, USA",41.9258117,-87.6410069
848,Chinese Kitchen,2,3.8,165,"3539 N Cicero Ave, Chicago, IL 60641, USA",41.9457829,-87.7463681
366,uncooked,2,4.9,170,"210 N Carpenter St UNIT 140, Chicago, IL 60607, USA",41.8858731,-87.6534482
12,"Bar Goa, an Indian Gastropub",2,4.5,171,"116 W Hubbard St Suite 1, Chicago, IL 60654, USA",41.8902454,-87.6319071
911,Jade Palace,2,3.9,173,"2551 S Kedzie Ave, Chicago, IL 60623, USA",41.844816,-87.704924
482,Sushi Mura,2,4.6,173,"3647 N Southport Ave, Chicago, IL 60613, USA",41.9484917,-87.6638861
1093,Jovial Club,2,4.2,174,"9615 S Commercial Ave #5022, Chicago, IL 60617, USA",41.7203941,-87.5508117
711,Kikuya Japanese Restaurant- Carry Out Only,2,4.6,175,"1601 E 55th St, Chicago, IL 60615, USA",41.7950914,-87.586574
160,Shrimp House Fish & Chicken,2,3.7,177,"11623 S Halsted St, Chicago, IL 60628, USA",41.6831788,-87.6415696
308,Safari Lounge Eritrean & Ethiopian Cuisine,2,4.1,178,"7124 N Clark St, Chicago, IL 60626, USA",42.0122222,-87.6747222
826,Cousins Grill,2,3.9,182,"4612 W Diversey Ave # A, Chicago, IL 60639, USA",41.9325988,-87.7423267
579,Susupuato Restaurant,2,4.4,190,"6161 N Broadway, Chicago, IL 60660, USA",41.9940729,-87.6600281
542,Chile Toreado,2,4.6,191,"2022 W 35th St, Chicago, IL 60609, USA",41.8305054,-87.6762836
212,Te'amo Boba Bar,2,4.4,201,"2169 A S China Pl, Chicago, IL 60616, USA",41.8535235,-87.6350099
993,Williams Inn Pizza & Sports Bar,2,4.1,202,"2210 S Michigan Ave, Chicago, IL 60616, USA",41.8525276,-87.6240463
1118,Amarind's Thai Restaurant,2,4.5,203,"6822 W North Ave, Chicago, IL 60707, USA",41.9092369,-87.7958221
503,La Fogata,2,4,204,"3433 W Lawrence Ave #5116, Chicago, IL 60625, USA",41.9682122,-87.7147562
710,Joseph's Bar & Restaurant,2,4.5,204,"3123 W 111th St, Chicago, IL 60655, USA",41.6914766,-87.6993967
1261,The Rabbit Hole,2,4.3,206,"1208 N Wells St, Chicago, IL 60610, USA",41.9041667,-87.6347222
1108,Edie?Aos All Day Cafe & Bar,2,4.1,207,"675 N Wells St, Chicago, IL 60654, USA",41.8946214,-87.6339321
261,The Glunz Tavern,2,4.4,208,"1202 N Wells St, Chicago, IL 60610, USA",41.9040365,-87.6347493
656,Green Tea Japanese Restaurant,2,4.5,208,"2206 N Clark St, Chicago, IL 60614, USA",41.9222065,-87.6386594
611,Merkle's Bar & Grill,2,4.3,212,"3516 N Clark St, Chicago, IL 60657, USA",41.9459396,-87.6558647
530,Tricycle Chicago,2,4.4,213,"1700 N Damen Ave, Chicago, IL 60647, USA",41.9124365,-87.6777116
574,Juliana Restaurant,2,4.3,215,"3001 W Peterson Ave, Chicago, IL 60659, USA",41.990195,-87.7045209
613,Retro Cafe and Restaurant,2,4.2,218,"3246 N Central Ave, Chicago, IL 60634, USA",41.9399846,-87.7667149
13,Tiny Tavern at Navy Pier,2,3.8,223,"600 E Grand Ave, Chicago, IL 60611, USA",41.8912282,-87.6056915
1234,Cumin Restaurant,2,4.2,224,"1414 N Milwaukee Ave, Chicago, IL 60622, USA",41.9075401,-87.6734211
72,Sauce & Bread Kitchen,2,4.9,224,"6338 N Clark St, Chicago, IL 60660, USA",41.99752,-87.670654
831,Original Triple Crown Restaurant,2,4,226,"211 W 22nd Pl, Chicago, IL 60616, USA",41.852055,-87.6325827
330,La Birrieria Restaurant,2,4.1,228,"4743 W Grand Ave, Chicago, IL 60639, USA",41.9131582,-87.7451256
523,Chef?Aos Special Cocktail Bar,2,4.6,231,"2165 N Western Ave, Chicago, IL 60647, USA",41.9217574,-87.6872132
1035,El Campestre,2,4.3,236,"4226 S Archer Ave, Chicago, IL 60632, USA",41.8166667,-87.7002778
877,Oberoi's Indian Food - North Bell,2,4.1,239,"6407 N Bell Ave, Chicago, IL 60645, USA",41.9980984,-87.6860662
1028,Himalayan Sherpa Kitchen,2,4.6,240,"2701 W Lawrence Ave, Chicago, IL 60625, USA",41.9684539,-87.6963864
220,Beat Kitchen on the Riverwalk,2,4.3,248,"91-95 E Riverwalk, Chicago, IL 60601, USA",41.888503,-87.624873
354,XOchimilco Mexican Restaurant,2,4.7,252,"2030 W Montrose Ave, Chicago, IL 60618, USA",41.9616665,-87.6802497
151,Coffee Joint,2,4.5,254,"2059 W Irving Park Rd, Chicago, IL 60618, USA",41.9539955,-87.6810314
372,Reclaimed Bar and Restaurant,2,4.3,256,"3655 N Western Ave, Chicago, IL 60618, USA",41.9483332,-87.6879723
1241,Ricano's Restaurant,2,4.5,258,"230 S Ashland Ave, Chicago, IL 60607, USA",41.8779279,-87.6669666
1230,The Mukase African Restaurant,2,4,263,"1363 W Wilson Ave, Chicago, IL 60640, USA",41.965178,-87.6648019
374,S2 City Grill & Daquiri Bar,2,4.2,267,"8734 S Stony Is Ave, Chicago, IL 60617, USA",41.7354923,-87.5859604
284,"Max's Restaurant, Cuisine of the Philippines, Chicago",2,4.3,273,"5033 N Elston Ave Unit 102, Chicago, IL 60630, USA",41.9725914,-87.746109
76,Jiang Niu BBQ House,2,4.1,276,"2300 S Archer Ave, Chicago, IL 60616, USA",41.8510753,-87.6388411
1155,The Polo Inn,2,4.7,276,"3322 S Morgan St, Chicago, IL 60608, USA",41.8336269,-87.6512511
53,Porkchop West Loop,2,3.6,277,"1132 W Grand Ave, Chicago, IL 60642, USA",41.8912856,-87.6560025
650,Yeowoosai,2,4.5,279,"6248 N California Ave, Chicago, IL 60659, USA",41.9952731,-87.7000128
808,Tang's Garden Restaurant,2,4.1,283,"1826 S Canal St, Chicago, IL 60616, USA",41.8567291,-87.6392805
380,Hema's Kitchen,2,3.9,285,"2439 W Devon Ave, Chicago, IL 60659, USA",41.9974522,-87.6914783
266,Cebu,2,4.4,285,"2211 W North Ave, Chicago, IL 60647, USA",41.9102522,-87.6828802
392,City's Edge,2,4.5,285,"5310 W Devon Ave, Chicago, IL 60646, USA",41.9974962,-87.7612262
789,BallPark Pub,2,4.5,288,"514 W Pershing Rd, Chicago, IL 60609, USA",41.8237247,-87.6393636
923,Websters Wine Bar Chicago,2,4.6,290,"2601 N Milwaukee Ave, Chicago, IL 60647, USA",41.9289723,-87.7069424
590,Kizin Creole Restaurant,2,4.1,291,"2311 W Howard St, Chicago, IL 60645, USA",42.019315,-87.688197
1124,The Sports Corner Bar & Grill,2,3.9,293,"956 W Addison St, Chicago, IL 60613, USA",41.9473694,-87.6541194
483,The Pony Inn,2,4.3,294,"1638 W Belmont Ave, Chicago, IL 60657, USA",41.9398446,-87.6701971
770,May Flower Chinese Restaurant,2,3.5,295,"2225 S Wentworth Ave, Chicago, IL 60616, USA",41.8521575,-87.6318511
543,El Mariachi Restaurant,2,4.5,295,"3420 N Broadway, Chicago, IL 60657, USA",41.9438354,-87.6454144
420,Wentworth Seafood House,2,4.5,296,"2229 S Wentworth Ave, Chicago, IL 60616, USA",41.8519795,-87.6318555
377,Awash Ethiopian Restaurant,2,4.5,297,"6324 N Broadway, Chicago, IL 60660, USA",41.9971996,-87.6608469
739,Hollywood Grill,2,4.3,302,"1601 W North Ave, Chicago, IL 60622, USA",41.9104706,-87.667928
1031,BIG Bar,2,4.3,304,"151 E Wacker Dr, Chicago, IL 60601, USA",41.8876785,-87.6217096
317,JB's Deli,2,4.6,305,"5501 N Clark St, Chicago, IL 60640, USA",41.9817864,-87.6682849
217,The Victor Bar,2,4.7,307,"4011 N Damen Ave, Chicago, IL 60618, USA",41.9545925,-87.6785715
475,Volo Restaurant Wine Bar,2,4.6,308,"2008 W Roscoe St, Chicago, IL 60618, USA",41.943401,-87.678866
73,Phlavz Bar & Grille,2,4,310,"717 W Maxwell St, Chicago, IL 60607, USA",41.8645752,-87.6457957
1262,Eduardo's Enoteca,2,4.4,311,"1212 N Dearborn St, Chicago, IL 60610, USA",41.9043891,-87.6301549
1022,Taureaux Tavern,2,4.5,312,"155 W Van Buren St, Chicago, IL 60605, USA",41.8766641,-87.6329334
369,Seadog Sushi Bar,2,4.4,317,"1500 W Division St #3344, Chicago, IL 60642, USA",41.9036327,-87.6651903
446,Third Rail Tavern,2,4.4,318,"1133 W Madison St, Chicago, IL 60607, USA",41.8815073,-87.6556567
818,Yellowtail Sushi Bar & Asian Kitchen,2,4.6,321,"3136 N Broadway, Chicago, IL 60657, USA",41.9387933,-87.6445207
735,Dancen,2,4.4,322,"5114 N Lincoln Ave, Chicago, IL 60625, USA",41.9745296,-87.6923362
787,El Tecolote Restaurant,2,4.4,323,"3519 W 26th St, Chicago, IL 60623, USA",41.844226,-87.713212
439,Wolcott Tap,2,4.6,329,"1834 W Montrose Ave, Chicago, IL 60613, USA",41.9617122,-87.6758162
1145,Vaughan's Pub & Grill,2,4.6,329,"5485 N Northwest Hwy, Chicago, IL 60630, USA",41.980507,-87.777587
753,Su Taqueria Thaly's,2,4.2,335,"3156 N Austin Ave, Chicago, IL 60634, USA",41.9381794,-87.7764298
942,Tacos Don Cuco,2,4.5,337,"1847 W 47th St, Chicago, IL 60609, USA",41.8083801,-87.6716886
473,Aroy Thai Chicago,2,4.5,342,"4654 N Damen Ave, Chicago, IL 60625, USA",41.9667121,-87.6793152
553,One North Kitchen & Bar,2,4.1,343,"1 N Upper Wacker Dr, Chicago, IL 60606, USA",41.8823925,-87.6366143
458,Midori Japanese Restaurant,2,4.6,346,"3310 W Bryn Mawr Ave, Chicago, IL 60659, USA",41.9831497,-87.7117397
22,Moody Tongue Brewing Company,2,4.5,349,"2515 S Wabash Ave, Chicago, IL 60616, USA",41.8469335,-87.6252206
1064,Dib Sushi Bar and Thai Cuisine,2,4.5,350,"1025 W Lawrence Ave, Chicago, IL 60640, USA",41.9688148,-87.6559892
256,Penumbra,2,4.8,350,"3309 W Fullerton Ave, Chicago, IL 60647, USA",41.9245311,-87.7109
386,Chez Joel Bistro Francais,2,4.7,351,"1119 W Taylor St, Chicago, IL 60607, USA",41.8692177,-87.6550919
1188,Pucci's Restaurant & Pizzeria,2,4.4,357,"10063 S Ewing Ave, Chicago, IL 60617, USA",41.7121087,-87.5349749
443,Woo Chon Korean BBQ Restaurant,2,4.5,360,"5744 N California Ave, Chicago, IL 60659, USA",41.9862391,-87.6994954
37,Madison Tavern,2,4.1,363,"500 W Madison St, Chicago, IL 60661, USA",41.8823083,-87.6403843
345,Evergreen Restaurant,2,4.3,364,"2411 S Wentworth Ave, Chicago, IL 60616, USA",41.8487231,-87.6315956
395,Yolk - Test Kitchen,2,4.4,364,"1767 N Milwaukee Ave, Chicago, IL 60647, USA",41.9136769,-87.6822033
1173,Mexico Steak House,2,4.5,366,"2983 S Archer Ave, Chicago, IL 60608, USA",41.8402273,-87.6604694
580,Chinese Kitchen Sushi,2,4.1,368,"420 W 31st St, Chicago, IL 60616, USA",41.8384652,-87.6374362
107,La Lagartija Taqueria,2,4,369,"132 S Ashland Ave, Chicago, IL 60607, USA",41.8792901,-87.6669301
515,El Pescador Restaurant,2,4.2,370,"4056 S Western Ave, Chicago, IL 60609, USA",41.8192759,-87.684947
403,S2 Express Grill,2,4,371,"5058 S Halsted St, Chicago, IL 60609, USA",41.8019546,-87.6458412
665,La Gozadera Chicago,2,4.1,373,"2542 W Peterson Ave, Chicago, IL 60659, USA",41.9907084,-87.6938011
504,Taqueria La Oaxaquena Restaurant,2,4.2,374,"3382 N Milwaukee Ave, Chicago, IL 60641, USA",41.9426494,-87.7299662
195,Frank's Chicago Shrimp House,2,4.4,374,"4459 S Archer Ave, Chicago, IL 60632, USA",41.8121027,-87.7071587
824,Agami,2,4.6,378,"4712 N Broadway, Chicago, IL 60640, USA",41.9675067,-87.6591834
144,Bar Chicago,2,4.4,380,"1562 N Milwaukee Ave, Chicago, IL 60622, USA",41.9097733,-87.6768023
71,Porter Kitchen & Deck,2,4.5,380,"150 N Riverside Plaza, Chicago, IL 60606, USA",41.885134,-87.6383468
573,Roadhouse 66 Gas N' Grill,2,4.3,381,"3478 N Clark St, Chicago, IL 60657, USA",41.9453806,-87.6554667
85,Six06 Cafe Bar,2,4.6,381,"1641 W Chicago Ave, Chicago, IL 60622, USA",41.8958639,-87.6689417
853,Corey's NYC Bagel Deli,2,4.5,383,"1001 W North Ave, Chicago, IL 60642, USA",41.9104317,-87.6534634
1177,9 Muses Bar & Grill,2,4.5,385,"315 S Halsted St, Chicago, IL 60661, USA",41.8774215,-87.6470942
883,Flagship Tavern & Grill,2,4.2,386,"1622 W Belmont Ave, Chicago, IL 60657, USA",41.9397927,-87.6696281
346,The Avondale Tap,2,4.6,389,"3634 W Belmont Ave, Chicago, IL 60618, USA",41.9393804,-87.7187849
1189,Leader Bar,2,4.2,392,"3000 W Irving Park Rd, Chicago, IL 60618, USA",41.9541879,-87.7033518
1207,El Garcia Restaurant,2,4.3,393,"7515 N Western Ave, Chicago, IL 60645, USA",42.017981,-87.689666
529,Amarit Thai and sushi,2,4.1,394,"600 S Dearborn St, Chicago, IL 60605, USA",41.8742497,-87.6294088
956,George Street Pub,2,4.4,396,"2858 N Halsted St, Chicago, IL 60657, USA",41.9344118,-87.6492334
568,ML Kitchen,2,4.3,399,"1138 W Taylor St, Chicago, IL 60607, USA",41.8695538,-87.6557842
726,Mirabella Italian Cuisine & Bar,2,4.4,399,"3454 W Addison St, Chicago, IL 60618, USA",41.9467005,-87.7148958
286,Taqueria Los Gallos #3,2,3.7,401,"6222 S Archer Ave, Chicago, IL 60638, USA",41.7938775,-87.7755694
296,Waterhouse Tavern and Grill,2,4.4,404,"3407 N Paulina St, Chicago, IL 60657, USA",41.9435729,-87.6710742
30,Madison Crab House,2,4.2,405,"1045 W Madison St, Chicago, IL 60607, USA",41.8815472,-87.6538577
184,Craft Pizza,2,4.6,408,"1252 N Damen Ave, Chicago, IL 60622, USA",41.9048917,-87.6774336
267,Bounce Sporting Club,2,3.5,411,"324 W Chicago Ave, Chicago, IL 60654, USA",41.8967085,-87.6368001
522,Sapori Napoletani Pizzeria Napoletana Wood burning oven,2,4.5,411,"6050 N Northwest Hwy, Chicago, IL 60631, USA",41.9909716,-87.7974199
1252,Le Sud Mediterranean Kitchen,2,4.5,416,"2301 W Roscoe St, Chicago, IL 60618, USA",41.942847,-87.6858752
749,"Cescas Margarita Bar & Grill ""CMBG""",2,4.2,419,"5403 N Clark St, Chicago, IL 60640, USA",41.9800139,-87.668105
387,HVAC Pub,2,4,420,"3530 N Clark St, Chicago, IL 60657, USA",41.9462472,-87.6561439
838,Sakura Karaoke Bar,2,4.1,420,"234 W Cermak Rd, Chicago, IL 60616, USA",41.8530678,-87.6331097
902,Local Option,2,4.6,425,"1102 W Webster Ave, Chicago, IL 60614, USA",41.9218374,-87.6561825
326,Rizzo's Bar & Inn,2,4.2,426,"3658 N Clark St, Chicago, IL 60613, USA",41.948639,-87.6579298
290,El Basurero,2,3.9,428,"4781 S Archer Ave, Chicago, IL 60632, USA",41.8064615,-87.7163188
659,Healthy Substance Vegan Restaurant,2,4.5,429,"6852 W Archer Ave, Chicago, IL 60638, USA",41.792256,-87.7936127
820,Qsazon Mexican Restaurant,2,4.2,430,"8451 S Pulaski Rd, Chicago, IL 60652, USA",41.73884,-87.7212752
954,Pisco Peruvian Restaurant and Bar,2,4.2,430,"3224 W Lawrence Ave, Chicago, IL 60625, USA",41.9685658,-87.7095539
982,Steingold's of Chicago,2,4.3,430,"3737 N Southport Ave, Chicago, IL 60613, USA",41.9500767,-87.663925
1054,Moretti's Pizzeria & Bar - Lincoln Park,2,4.1,441,"2251 N Lincoln Ave, Chicago, IL 60614, USA",41.9231633,-87.645351
418,Valentina Restaurant,2,4.1,444,"4506 W 63rd St, Chicago, IL 60629, USA",41.77876,-87.735416
680,House of Biryani,2,3.8,447,"2306 W Devon Ave, Chicago, IL 60659, USA",41.9979339,-87.68785
469,Yak-Zies Wrigleyville,2,4.3,447,"3710 N Clark St, Chicago, IL 60613, USA",41.9493363,-87.6584951
794,ChiSox Bar & Grill,2,4.3,452,"320 W 35th St, Chicago, IL 60616, USA",41.8310876,-87.6339572
725,Chema's Restaurant,2,4.3,453,"3434 W North Ave, Chicago, IL 60647, USA",41.9102893,-87.7131394
453,Adobo Grill,2,4.3,455,"215 W North Ave, Chicago, IL 60610, USA",41.9109268,-87.6353296
619,Ben's Bar-Be-Cue,2,4,456,"5931 W North Ave, Chicago, IL 60639, USA",41.90904,-87.7745545
29,Bureau Bar and Restaurant,2,3.6,458,"2115 S State St, Chicago, IL 60616, USA",41.8537198,-87.6268692
559,El Charro De San Francisco,2,4,460,"3655 E 106th St #6638, Chicago, IL 60617, USA",41.7025843,-87.5343805
492,Trattoria Porretta Ristorante Pizzeria and Catering,2,4.6,462,"3656 N Central Ave, Chicago, IL 60634, USA",41.9475616,-87.76707
264,Andies Restaurant,2,4.2,465,"5253 N Clark St, Chicago, IL 60640, USA",41.977739,-87.668246
252,Mi Linda Hacienda,2,4.3,466,"4406 W Armitage Ave, Chicago, IL 60639, USA",41.917182,-87.7367497
800,El Nandu Restaurant,2,4.5,468,"2731 W Fullerton Ave #3015, Chicago, IL 60647, USA",41.9246145,-87.6962187
627,Mrs. Murphy & Sons Irish Bistro,2,4.5,473,"3905 N Lincoln Ave, Chicago, IL 60613, USA",41.952618,-87.677464
45,Uptown Lounge,2,4.2,475,"1136 W Lawrence Ave, Chicago, IL 60640, USA",41.969179,-87.659179
476,El Jardin,2,4.1,478,"3335 N Clark St, Chicago, IL 60657, USA",41.942726,-87.6527613
1226,La Bruquena,2,4.1,480,"2726 W Division St, Chicago, IL 60622, USA",41.9031194,-87.6955417
1057,VPT Grill,2,4.3,480,"5754 N Western Ave, Chicago, IL 60659, USA",41.9866535,-87.6898249
1067,Andy's Thai Kitchen,2,4.4,480,"950 W Diversey Pkwy, Chicago, IL 60614, USA",41.932783,-87.6534256
271,Diva Thai & Sushi Bar,2,4,492,"3542 N Halsted St, Chicago, IL 60657, USA",41.9467119,-87.649719
603,Brownstone,2,4.4,495,"3937 N Lincoln Ave, Chicago, IL 60613, USA",41.9533808,-87.6779202
1043,Jamaican Jerk King,2,3.8,499,"206 E 35th St, Chicago, IL 60616, USA",41.8312086,-87.6214628
1100,SABA Italian Bar + Kitchen,2,4.3,501,"2715 N Milwaukee Ave, Chicago, IL 60647, USA",41.9306988,-87.7096623
490,Centennial Crafted Beer & Eatery,2,4.6,503,"733 N La Salle St, Chicago, IL 60654, USA",41.8958223,-87.6323732
1209,Firewater Saloon - Mt. Greenwood,2,4.3,504,"3908 W 111th St, Chicago, IL 60655, USA",41.6914398,-87.7183404
578,The Grafton Pub & Grill,2,4.5,505,"4530 N Lincoln Ave, Chicago, IL 60625, USA",41.9640231,-87.685687
577,Bistro Campagne,2,4.7,508,"4518 N Lincoln Ave, Chicago, IL 60625, USA",41.9636039,-87.685707
947,Pollo Feliz,2,4,511,"3120 W 26th St, Chicago, IL 60623, USA",41.8447222,-87.7027778
416,La Villita Restaurant,2,3.9,512,"3324 W 26th St, Chicago, IL 60623, USA",41.8446086,-87.7085613
844,The Nile of Hyde Park,2,4.3,513,"1162 E 55th St, Chicago, IL 60615, USA",41.7951867,-87.5971299
1135,Skybridge Restaurant & Bar,2,3.9,518,"5600 Mannheim Rd, Chicago, IL 60666, USA",41.9739608,-87.9059924
558,Bar Cargo,2,4.4,521,"605 N Wells St, Chicago, IL 60654, USA",41.8926506,-87.6339056
422,Land & Lake Kitchen,2,3.9,525,"81 N Upper Wacker Dr, Chicago, IL 60601, USA",41.8877775,-87.6255015
597,Chicago Oyster House,2,4.3,529,"1933 S Indiana Ave, Chicago, IL 60616, USA",41.855733,-87.621991
899,Machetes Big Quesadillas,2,4.3,530,"4888 S Archer Ave, Chicago, IL 60632, USA",41.8046,-87.7202278
575,The Slab Bar-B-Que,2,3.9,531,"1918 E 71st St, Chicago, IL 60649, USA",41.7663595,-87.5780059
322,Podhalanka,2,4.6,531,"1549 W Division St, Chicago, IL 60642, USA",41.9031814,-87.6670049
1205,Burke's Public House,2,4.5,534,"5401 N Broadway, Chicago, IL 60640, USA",41.9801139,-87.6596917
329,Five Star Bar,2,4.4,540,"1424 W Chicago Ave, Chicago, IL 60642, USA",41.896379,-87.6634469
556,PR Italian Bistro,2,4.4,546,"3908 N Sheridan Rd, Chicago, IL 60613, USA",41.9530736,-87.6547518
481,Spectrum Bar & Grill,2,4.3,554,"233 S Halsted St, Chicago, IL 60661, USA",41.8782383,-87.6470729
347,Fatpour Tap Works - McCormick,2,4.3,556,"2206 S Indiana Ave, Chicago, IL 60616, USA",41.8526847,-87.6224282
106,The Fireplace Inn,2,4.2,566,"1448 N Wells St, Chicago, IL 60610, USA",41.9091299,-87.6348871
1105,Taqueria Los Gallos #2,2,4,569,"4252 S Archer Ave, Chicago, IL 60632, USA",41.8162549,-87.7011122
732,Budweiser Brickhouse Tavern,2,4.4,570,"3647 N Clark St, Chicago, IL 60613, USA",41.9486217,-87.6573371
402,The Garage Bar & Sandwiches,2,4.6,575,"6154 N Milwaukee Ave, Chicago, IL 60646, USA",41.9934311,-87.7844772
272,Angelo's Wine Bar,2,4.4,576,"3026 W Montrose Ave, Chicago, IL 60618, USA",41.9613729,-87.7043617
1216,Brown Bag Seafood Co.,2,4.4,582,"340 E Randolph St, Chicago, IL 60601, USA",41.884686,-87.618978
46,Dollop Diner,2,4.4,586,"5060 N Clark St, Chicago, IL 60640, USA",41.9742403,-87.6683525
890,La Fiesta Mexican Restaurant,2,4,598,"3333 W 111th St A, Chicago, IL 60655, USA",41.691204,-87.7042525
701,Jubilee Juice & Grill,2,4.4,598,"140 N Halsted St, Chicago, IL 60661, USA",41.8840501,-87.6476932
675,10pin Bowling Lounge,2,4,601,"330 N State St, Chicago, IL 60654, USA",41.8886979,-87.6288296
842,Rockwell's Neighborhood Grill,2,4.5,602,"4632 N Rockwell St, Chicago, IL 60625, USA",41.9658519,-87.6938468
1157,Red Barrel Restaurant,2,4.4,603,"5214 S Archer Ave, Chicago, IL 60632, USA",41.8001161,-87.7351335
1082,The Curragh Irish Pub,2,4.4,604,"6705 N Northwest Hwy, Chicago, IL 60631, USA",42.0030404,-87.8162708
44,The Butcher?Aos Tap,2,4.4,605,"3553 N Southport Ave, Chicago, IL 60657, USA",41.9467867,-87.663725
480,A. J. Hudson's Public House,2,4.5,612,"3801 N Ashland Ave, Chicago, IL 60613, USA",41.9507803,-87.6686833
242,O?AoBriens Riverwalk Cafe,2,3.6,613,"45 E Riverwalk S, Chicago, IL 60601, USA",41.888012,-87.6262098
669,Bar Roma,2,4.6,613,"5101 N Clark St, Chicago, IL 60640, USA",41.9744963,-87.6680821
