,name,price_level,rating,user_ratings_total,formatted_address,latitude,longitude
258,Wolfgang Puck Catering,3,5,1,"450 Cityfront Plaza Dr, Chicago, IL 60611, USA",41.8896872,-87.622225
95,Kenny's Ribs & Chicken,2,5,1,"8601 S Stony Is Ave, Chicago, IL 60617, USA",41.7386007,-87.5849762
902,Hallmark Retirement Community,2,5,1,"Brook Dale, 2960 N Lake Shore Dr, Chicago, IL 60657, USA",41.9359584,-87.6372588
915,El Braserito,2,5,1,"4419 W Fullerton Ave, Chicago, IL 60639, USA",41.9241208,-87.7373791
953,Auntie Anne's,1,5,1,"11601 W Touhy Ave, O'Hare International Airport, Terminal 2, Ef Concourse, Chicago, IL 60666, USA",41.9765095,-87.9050134
1125,Jerk valley,NULL,1,1,"1556 S Pulaski Rd, Chicago, IL 60623, USA",41.8592256,-87.7251596
506,Fruve xPress Juicery,NULL,3,1,"1374 E 53rd St, Chicago, IL 60615, USA",41.7996305,-87.5919456
309,Chief,NULL,4,1,"1036 W Fulton Market #200, Chicago, IL 60607, USA",41.8869899,-87.6536401
20,Abbott Hall - Northwestern University,NULL,5,1,"710 N Lake Shore Dr, Chicago, IL 60611, USA",41.8953266,-87.616948
158,Ladybug and Friends Daycare & Preschool,NULL,5,1,"7652 W Touhy Ave, Chicago, IL 60631, USA",42.0115252,-87.8184724
228,Wolverine Trading LLC,NULL,5,1,"175 W Jackson Blvd #200, Chicago, IL 60604, USA",41.877487,-87.63319
290,166 E Superior St Parking,NULL,5,1,"200 E Superior St, Chicago, IL 60611, USA",41.89608,-87.622465
403,Sugar Baby's Cafe & Grill,NULL,5,1,"742 W Garfield Blvd, Chicago, IL 60609, USA",41.794455,-87.6444895
473,Healthy Organic Kids,NULL,5,1,"1334 N Cicero Ave, Chicago, IL 60651, USA",41.9051982,-87.7464756
650,Ciccio,NULL,5,1,"600 East Grand Avenue SA-16, Chicago, IL 60611, USA",41.8917065,-87.6084807
742,Margarita's Healthy Bar,NULL,5,1,"2850 W 63rd St, Chicago, IL 60629, USA",41.7792949,-87.6953793
881,Pretty Cool Ice Cream,NULL,5,1,"709 W Belden Ave, Chicago, IL 60614, USA",41.9235003,-87.6467996
923,Infuse Hospitality,NULL,5,1,"800 W Fulton Market, Chicago, IL 60607, USA",41.8869109,-87.6476511
1095,Cytee's,NULL,5,1,"Chicago, IL 60619, USA",41.7477871,-87.6049306
1177,Entree,NULL,5,1,"1639 S Wabash Ave, Chicago, IL 60616, USA",41.8590541,-87.6252007
1224,Room 500,NULL,5,1,"1725 W Harrison St ste 500, Chicago, IL 60612, USA",41.8735436,-87.6703863
1228,Nina's Place,NULL,5,1,"12253s S Halsted St, Chicago, IL 60628, USA",41.6707962,-87.6415017
1295,moonbowls (Healthy Korean Bowls- Clark St.),NULL,5,1,"2464 N Clark St, Chicago, IL 60614, USA",41.92716,-87.6416462
1399,QUINCY CULINARY Eatery Studio Grill,NULL,5,1,"4315 S State St, Chicago, IL 60609, USA",41.8160269,-87.6260667
795,Bub's Place,1,1,2,"5800 W Irving Park Rd, Chicago, IL 60634, USA",41.9533674,-87.7722198
816,University of Chicago Study Abroad Office,NULL,1,2,"1116 East 59th Street Harper Memorial 203, Chicago, IL 60637, USA",41.7879664,-87.5995364
508,Former Chicago Historical Society Building,NULL,3,2,"632 N Dearborn St, Chicago, IL 60654, USA",41.8933847,-87.6299921
1320,Fit life nutrition,NULL,3,2,"8113 S Pulaski Rd, Chicago, IL 60652, USA",41.7453396,-87.7212445
1223,Superior Fresh Inc,NULL,4,2,"1800 S Canal St, Chicago, IL 60616, USA",41.8572858,-87.6393647
409,Integrated Office Suites,NULL,5,2,"455 N Cityfront Plaza Dr Suite 3100, Chicago, IL 60611, USA",41.8902058,-87.621029
654,West End on Fulton,NULL,5,2,"1375 W Fulton Market, Chicago, IL 60607, USA",41.886509,-87.6618002
1119,Convene,NULL,5,2,"333 N Green St, Chicago, IL 60607, USA",41.8872913,-87.6485467
1200,Mix&merge,NULL,5,2,"835 Michigan Ave unit 5040, Chicago, IL 60611, USA",41.8980716,-87.6228029
1014,Taste of Chicago Restaurant,2,3,3,"1912 E 71st St, Chicago, IL 60649, USA",41.7662955,-87.5781741
1260,Laguardia Management Company,2,5,3,"2257 W North Ave, Chicago, IL 60647, USA",41.9101633,-87.6845971
1073,Go Go White Sox Grill,NULL,1,3,"5700 S Cicero Ave, Chicago, IL 60638, USA",41.7884785,-87.7421325
285,China City,NULL,5,3,"6940 S Ashland Ave, Chicago, IL 60636, USA",41.7672214,-87.6647411
956,De Mi Tierra Chiles Secos Y Especias,NULL,3,4,"3310 S Western Ave, Chicago, IL 60608, USA",41.8333753,-87.6853064
779,Cafe 330,NULL,3.8,4,"330 Lower Wabash Ave # 200, Chicago, IL 60611, USA",41.888559,-87.6275864
457,Red Pepper's Lounge,NULL,4,4,"428 E 87th St, Chicago, IL 60619, USA",41.7367684,-87.6133508
502,la michoacana chascahelados inc,NULL,4,4,"3945 S Archer Ave, Chicago, IL 60632, USA",41.8216407,-87.6912354
741,Dolci Amori,NULL,4,4,"2010 west pierce, Chicago, IL 60622, USA",41.9093822,-87.6777303
26,Venus Cabaret Theater,NULL,4.8,4,"3741 N Southport Ave, Chicago, IL 60613, USA",41.9501716,-87.6639381
517,The Northern Trust Company,NULL,4.8,4,"801 S Canal St C, Chicago, IL 60607, USA",41.8715934,-87.6388626
749,Engaging Events by Ali,NULL,4.8,4,"1467 N Elston Ave, Chicago, IL 60642, USA",41.9089182,-87.6606531
156,Fire Nutrition,NULL,5,4,"5718 W Diversey Ave, Chicago, IL 60639, USA",41.9313494,-87.7695212
1185,Mi Lindo Jerez,NULL,5,4,"4946 W Diversey Ave, Chicago, IL 60639, USA",41.9316218,-87.7509796
842,Rehabilitation Services Office,NULL,4,5,"1151 S Wood St, Chicago, IL 60612, USA",41.867476,-87.6707573
471,UChicago Arts,NULL,4.2,5,"915 E 60th St, Chicago, IL 60637, USA",41.784826,-87.6015655
1190,Saieh Hall For Economics,NULL,4.8,5,"5757 S University Ave, Chicago, IL 60637, USA",41.7898702,-87.5972229
223,VinTea,NULL,5,5,"818 N State St, Chicago, IL 60610, USA",41.8973153,-87.6284135
607,The Pretty In Black Boutique,NULL,5,5,"2436 W 59th St, Chicago, IL 60629, USA",41.7866369,-87.685381
653,Jack's Wicker Park,NULL,5,5,"2056 W Division St, Chicago, IL 60622, USA",41.9033742,-87.6794939
1212,Birrieria Apatzingan,NULL,5,5,"4228 W 26th St, Chicago, IL 60623, USA",41.8443595,-87.7306519
589,Levy Restaurants At The United Center,2,3.7,6,"1901 W Madison St, Chicago, IL 60612, USA",41.8806468,-87.6741528
274,Royal Nutrition,NULL,5,6,"8542 S Pulaski Rd, Chicago, IL 60652, USA",41.7373034,-87.721738
441,Uni Uni Tea at Lincoln Park ,NULL,5,6,"2550 N Clark St, Chicago, IL 60614, USA",41.9290351,-87.6426936
516,Cisneros Sippy Shack,NULL,5,6,"3500 W 59th St, Chicago, IL 60629, USA",41.786285,-87.710867
670,Chemistry Chicago,NULL,5,6,"5121 S Harper Ave, Chicago, IL 60615, USA",41.8018219,-87.5890047
789,Neveria la Poblanita inc,NULL,5,6,"2749 W 71st St, Chicago, IL 60629, USA",41.7643395,-87.6925085
830,Nutricion vida saludable 51 & kedzie,NULL,5,6,"5115 S Kedzie Ave, Chicago, IL 60632, USA",41.8002674,-87.7035403
864,Fresh Stack Burger,NULL,5,6,"1550 N Kingsbury St, Chicago, IL 60642, USA",41.9086787,-87.6526412
1106,Barangaroos Aussie Pies,2,5,7,"131 N Clinton St, Chicago, IL 60661, USA",41.884137,-87.640973
880,"Skadden, Arps, Slate, Meagher & Flom LLP",NULL,3.4,7,"155 N Upper Wacker Dr, Chicago, IL 60606, USA",41.8845933,-87.6365629
1242,Missionaries Of Charity St. Joseph's Home,NULL,4.1,7,"115 N Oakley Blvd, Chicago, IL 60612, USA",41.8835621,-87.6838883
824,Gateway To Learning,NULL,4.3,7,"4925 N Lincoln Ave, Chicago, IL 60625, USA",41.9716258,-87.6903104
703,Rizal Community Center,NULL,4.4,7,"1332 W Irving Park Rd, Chicago, IL 60613, USA",41.9546457,-87.6635281
1201,Lutheran School of Theology at Chicago,NULL,4.7,7,"1100 E 55th St, Chicago, IL 60615, USA",41.7958195,-87.598847
1150,Morita's Tacos,NULL,5,7,"11436 S Michigan Ave, Chicago, IL 60628, USA",41.685947,-87.621172
417,Bin 5700,NULL,2.6,8,"Chicago Department of Aviation Main Terminal, Concourse A, Chicago, IL 60638, USA",41.7852401,-87.7432862
991,Illinois Sportservice by Delaware North,NULL,3.5,8,"333 W 35th St, Chicago, IL 60616, USA",41.8305735,-87.6349743
852,Midway Airport Concessionaires,NULL,3.9,8,"5559-3 S Archer Ave, Chicago, IL 60638, USA",41.7974083,-87.7483263
609,Paleteria Ideal,NULL,4.3,8,"4223 W 59th St, Chicago, IL 60629, USA",41.785676,-87.7287928
593,Illinois Center for Rehabilitation and Education,NULL,4.4,8,"1950 Roosevelt Rd, Chicago, IL 60608, USA",41.8672052,-87.6756018
1012,Paleteria Tradicion De Michoacan,NULL,5,8,"3211 N Cicero Ave, Chicago, IL 60641, USA",41.939236,-87.7466133
171,Dollop Coffee,1,4.2,9,"150 N Michigan Ave, Chicago, IL 60601, USA",41.8847814,-87.6249616
268,IMC Financial Markets,NULL,2.8,9,"233 S Wacker Dr # 4300, Chicago, IL 60606, USA",41.8787781,-87.6361371
491,McCormick Place - North Building,NULL,4.3,9,"McCormick Place - North Building, Chicago, IL 60616, USA",41.8537415,-87.6164781
792,All N'Family Shrimp Shack,NULL,4.7,9,"10341 S Halsted St, Chicago, IL 60628, USA",41.7057776,-87.6423791
292,Fab's Nutrition,NULL,4.8,9,"5817 W Diversey Ave, Chicago, IL 60639, USA",41.9310021,-87.7719133
391,Rush University Medical College,NULL,4.9,9,"600 S Paulina St Suite 524, Chicago, IL 60612, USA",41.8736552,-87.6692924
231,Five Iron Golf - Lincoln Park,NULL,5,9,"1000 W North Ave, Chicago, IL 60642, USA",41.9110711,-87.6539127
599,CHICAGO/ Club de Nutricion/ Central Wellness Spot/ Herbalife Nutrition,NULL,5,9,"3062 N Central Ave, Chicago, IL 60634, USA",41.9365704,-87.7666732
630,Gourmet Gorilla,NULL,2.6,10,"1200 W Cermak Rd, Chicago, IL 60608, USA",41.8528073,-87.6564434
890,Nuestro mexico lindo restaurante,NULL,3.7,10,"6530 S Pulaski Rd, Chicago, IL 60629, USA",41.7739504,-87.7228464
677,MAJOR CHARLES L HUNT VFW POST,NULL,4.2,10,"344 W 119th St, Chicago, IL 60628, USA",41.6781213,-87.6316523
1193,Assyrian American Association-Chicago,NULL,4.3,10,"1618 W Devon Ave, Chicago, IL 60660, USA",41.9981531,-87.6715227
116,Carnitas Don Pichi,NULL,4.9,10,"2702 W 47th St, Chicago, IL 60632, USA",41.8085903,-87.6920396
124,IIT One Stop Student Service Center,NULL,4.9,10,"3201 S State St #106, Chicago, IL 60616, USA",41.8356759,-87.6254565
936,Spertus Institute for Jewish Learning and Leadership,NULL,4.9,10,"610 S Michigan Ave, Chicago, IL 60605, USA",41.8737993,-87.6244479
1356,Orbit Sub,NULL,3.6,11,"1912 E 71st St #1, Chicago, IL 60649, USA",41.7662955,-87.5781741
722,Tri-Star Catering,NULL,5,11,"1629 W Grand Ave, Chicago, IL 60622, USA",41.8907653,-87.6683039
894,Smoothie King,2,4.7,12,"159 N Wabash Ave, Chicago, IL 60601, USA",41.88492,-87.62603
1088,Experanca,NULL,4.3,12,"6651 N Clark St, Chicago, IL 60626, USA",42.0031068,-87.6720891
663,Mojo Coffee,1,3.8,13,"330 N. Wabash Lobby, Chicago, IL 60611, USA",41.888595,-87.6274939
1030,Dragon del Maguey,1,4.9,13,"3552 N Pulaski Rd, Chicago, IL 60641, USA",41.946074,-87.7276317
900,Convenient Food Mart,NULL,3.3,13,"4301 W Irving Park Rd, Chicago, IL 60641, USA",41.9531861,-87.7356293
1369,Tono Banquetes & Catering,NULL,4.3,13,"6104 W Diversey Ave, Chicago, IL 60639, USA",41.9313082,-87.7787353
497,Banana Cream Ice Cream LLC,NULL,5,13,"6305 N Clark St, Chicago, IL 60660, USA",41.9966389,-87.669893
1006,Mezza Mediterranean Grill,1,3.6,14,"2 N Riverside Plaza #204, Chicago, IL 60606, USA",41.882443,-87.639468
300,Loyola Information Commons (Loyola University),NULL,4.6,14,"6501 N Kenmore Ave, Chicago, IL 60660, USA",42.0001623,-87.6562248
525,SHIFT,NULL,4.7,14,"750 N Orleans St # 101, Chicago, IL 60654, USA",41.8964137,-87.6374196
41,Wajo Sushi Chicago,NULL,4.8,14,"5437 N Lincoln Ave, Chicago, IL 60625, USA",41.9805973,-87.692523
542,Mr Molcajetes,NULL,4.8,14,"3706 W Armitage Ave, Chicago, IL 60647, USA",41.9176026,-87.7196668
364,Wrigley Field Rooftop Club,NULL,4.1,15,"3617 N Sheffield Ave, Chicago, IL 60613, USA",41.9477602,-87.6541754
837,CME Group,NULL,4.5,15,"20 S Wacker Dr, Chicago, IL 60606, USA",41.8812643,-87.6372368
264,Protein Fit Studio,NULL,5,15,"4076 W 26th St, Chicago, IL 60623, USA",41.8444276,-87.7275235
912,Gemma Foods,NULL,5,15,"1117 W Grand Ave, Chicago, IL 60642, USA",41.8909031,-87.6553569
1386,The Goddess and Grocer Fulton Market,1,4.2,16,"911 W Randolph St, Chicago, IL 60607, USA",41.8840708,-87.6503363
1070,Sunny Bowls,1,4.9,16,"222 W Merchandise Mart Plaza Suite 201, Chicago, IL 60654, USA",41.8884096,-87.6354498
553,shrimp stop,1,5,16,"3849 W Madison St, Chicago, IL 60624, USA",41.8805347,-87.7227452
401,Foxtrot,NULL,2.8,16,"23 W Maple St, Chicago, IL 60610, USA",41.9016397,-87.6292932
1112,Motel Sleepers,NULL,2.8,16,"8538 S Holland Rd, Chicago, IL 60620, USA",41.7380426,-87.6327586
1143,Hegewisch,NULL,3.7,16,"13730 S Brainard Ave, Chicago, IL 60633, USA",41.6455646,-87.5424888
496,HandCut Foods,NULL,3.8,16,"1441 W Willow St, Chicago, IL 60642, USA",41.9138135,-87.6632936
994,Mercadito La Economica,NULL,4.4,16,"2859 S Trumbull Ave, Chicago, IL 60623, USA",41.8390867,-87.7106818
459,She Fit Studios,NULL,4.5,16,"1390 E Hyde Park Blvd, Chicago, IL 60615, USA",41.8026331,-87.5920731
50,Loyola University Chicago San Francisco Hall,NULL,4.6,16,"6327 N Kenmore Ave, Chicago, IL 60660, USA",41.997521,-87.656636
447,Sweet N Healthy,NULL,5,16,"3950 W Lawrence Ave, Chicago, IL 60625, USA",41.9684409,-87.7276558
990,L P SUBMARINE,NULL,3.4,17,"1/2, 513 E 47th St, Chicago, IL 60653, USA",41.8092594,-87.6132603
1036,Mom & Son's Food Mart,NULL,4,17,"958 N Karlov Ave, Chicago, IL 60651, USA",41.8988629,-87.7289091
1158,Paleteria Cockteles Tropicales,NULL,4.1,17,"4282 S Archer Ave, Chicago, IL 60632, USA",41.815626,-87.7020289
100,Washburne Culinary & Hospitality Institute,NULL,4.2,17,"740 W 63rd St, Chicago, IL 60621, USA",41.7799649,-87.6439583
303,KC Chocolatier Fulfillment Center,NULL,4.7,17,"1801 N Spaulding Ave, Chicago, IL 60647, USA",41.9140167,-87.7097953
368,La Vida Catering,NULL,4.7,17,"4429 W Montrose Ave, Chicago, IL 60641, USA",41.9606942,-87.7396294
65,Kathryn's Soul,2,4.1,18,"131 N Clinton St, Chicago, IL 60661, USA",41.8841608,-87.640857
1031,La Moreliana,NULL,4.6,18,"Chicago, IL 60623, USA",41.846337,-87.7159042
289,Calihan Catering,NULL,4.7,18,"833 W Haines St, Chicago, IL 60642, USA",41.9008628,-87.6492712
584,MAR ROJO,NULL,4.8,18,"3826 W Montrose Ave, Chicago, IL 60618, USA",41.9612145,-87.7239402
1243,El Sazon De Victoria,NULL,3.5,19,"6000 W Grand Ave, Chicago, IL 60639, USA",41.9203897,-87.7754562
421,La Asociacion Social Del Azuay,NULL,4.1,19,"3751 W Montrose Ave, Chicago, IL 60618, USA",41.9609104,-87.7224103
897,De Nobili Hall,NULL,4.1,19,"6350 North Kenmore Ave W, Chicago, IL 60660, USA",41.9978906,-87.6572143
1390,Authentic Cooking Soul Food Kitchen,NULL,4.4,19,"306 E 75th St Suite B, Chicago, IL 60619, USA",41.7584486,-87.6179326
1169,Renee Granville Grossman Residential Commons,NULL,4.6,19,"6031 S Ellis Ave, Chicago, IL 60637, USA",41.7846216,-87.6003275
199,Salvation Army,1,3.9,20,"506 N Des Plaines St, Chicago, IL 60654, USA",41.891549,-87.6447363
931,Las Fuentes Ice Cream,1,4,20,"3107 N Central Ave, Chicago, IL 60634, USA",41.9369981,-87.7662092
1194,Eating Recovery Center Chicago - Huron,NULL,2.4,20,"150 E Huron St, Chicago, IL 60611, USA",41.8950882,-87.6232571
1182,Autumn Green at Midway Village,NULL,4,20,"6700 S Keating Ave, Chicago, IL 60629, USA",41.7706573,-87.7407908
562,LinkedIn,NULL,4.3,20,"525 W Monroe St, Chicago, IL 60661, USA",41.8803304,-87.6403457
791,The Bean Caffe,NULL,4.4,20,"2235 N Sheffield Ave, Chicago, IL 60614, USA",41.9226421,-87.6531684
236,The Marvel,NULL,4.5,21,"736 N Clark St, Chicago, IL 60654, USA",41.8959452,-87.6315759
1244,Bluebird,NULL,4.6,21,"3938 N Central Ave, Chicago, IL 60634, USA",41.952492,-87.7672333
1139,Smoke Filled Room,NULL,4.8,21,"3359 W 79th St, Chicago, IL 60652, USA",41.7495351,-87.7070954
713,ESPRESSO AND MILK,NULL,5,21,"20 N Upper Wacker Dr Suite 105, Chicago, IL 60606, USA",41.8826202,-87.6372731
248,Iyanze Bronze,NULL,4.3,22,"308 E 51st St, Chicago, IL 60615, USA",41.8022316,-87.6188412
531,Flip Sigi,NULL,4.3,22,"3706 N Halsted St, Chicago, IL 60613, USA",41.9494373,-87.6498366
893,Shinola Rush Street Store,NULL,4.4,22,"1009 N Rush St, Chicago, IL 60611, USA",41.9011788,-87.6274061
140,Kudos Pizza,NULL,4.5,22,"5858 N Lincoln Ave, Chicago, IL 60659, USA",41.9877523,-87.7035309
444,Fons - Plant Based Empanadas | The Loop,NULL,4.5,22,"32 E Randolph St, Chicago, IL 60601, USA",41.8846121,-87.6264729
455,Oscar's Foods,NULL,4.7,22,"6130 1/2 W Belmont Ave, Chicago, IL 60634, USA",41.9385635,-87.7799913
1098,Electric Garden,NULL,4.7,22,"324 S Racine Ave, Chicago, IL 60607, USA",41.8770328,-87.657226
1323,Sleek And Healthy Nutrition,NULL,5,22,"5713 W Irving Park Rd, Chicago, IL 60634, USA",41.9529197,-87.7701007
528,Levy Restaurants,NULL,4.3,23,"3721 N Clark St, Chicago, IL 60613, USA",41.9495124,-87.6580352
1170,Mi linda Michoacana,NULL,4.7,23,"2740 W 59th St, Chicago, IL 60629, USA",41.7865967,-87.6928577
1215,Cooking Fools,1,4.1,24,"1916 W North Ave, Chicago, IL 60622, USA",41.910627,-87.675776
1207,UIC College Prep,NULL,3.6,24,"1231 S Damen Ave, Chicago, IL 60608, USA",41.8656111,-87.6760549
1373,The Wing Chicago,NULL,4.4,24,"811 W Fulton Market fl 2, Chicago, IL 60607, USA",41.8866256,-87.6478651
817,Pollo en Brasa,NULL,4.5,24,"5214 N Lincoln Ave, Chicago, IL 60625, USA",41.9764046,-87.6926519
827,Five Iron Golf - The Loop,NULL,4.9,24,"108 N State St Unit 200, Chicago, IL 60602, USA",41.8843168,-87.6291599
28,Billy Goat Tavern (at The Mart),1,4,25,"222 W Merchandise Mart Plaza, Chicago, IL 60654, USA",41.8880968,-87.6351871
1175,Lakebreeze Cafe,NULL,4.2,25,"5800 N Lake Shore Dr, Chicago, IL 60660, USA",41.98631,-87.6529565
848,Dal Paeng Yi Korean Noodles and Snacks,NULL,4.3,25,"3236 W Bryn Mawr Ave, Chicago, IL 60659, USA",41.9832522,-87.710334
521,Buffalo Wild Wings 'GO',2,4.3,26,"707 S Seeley Ave, Chicago, IL 60612, USA",41.8730563,-87.6771473
336,bb.q Chicken Lincoln Park,2,4.6,26,"1337 W Fullerton Ave, Chicago, IL 60614, USA",41.9249701,-87.661689
645,Jersey Mike's Subs,1,3.7,26,"225 S Canal St, Chicago, IL 60606, USA",41.8786625,-87.6403072
1067,Spirit of Chicago,NULL,1.8,26,"600 E Grand Ave, Chicago, IL 60611, USA",41.8911079,-87.6051257
177,El Pollo Cris Cris,NULL,3.6,26,"2524 S California Ave, Chicago, IL 60608, USA",41.8456808,-87.6954132
1366,The Admiral at the Lake,NULL,4.2,26,"929 W Foster Ave, Chicago, IL 60640, USA",41.976261,-87.6534456
277,Fiesta Tamaleria el Barrio,NULL,4.6,26,"1820 W 18th St, Chicago, IL 60608, USA",41.8579277,-87.6719848
203,Brookdale Lake Shore Drive,NULL,3.6,27,"2960 N Lake Shore Dr, Chicago, IL 60657, USA",41.9360554,-87.6372603
698,Amigo's on Madison,NULL,4.1,27,"69 E Madison St, Chicago, IL 60603, USA",41.8819564,-87.6254324
1203,Paleteria Juarez,NULL,4.3,27,"2215 S Kedzie Ave, Chicago, IL 60623, USA",41.8512863,-87.7051017
766,Kazmierzanka Lounge,NULL,4.5,27,"4785 S Archer Ave, Chicago, IL 60632, USA",41.8063387,-87.7164837
905,Double Happiness,1,4.6,28,"1061 W Argyle St, Chicago, IL 60640, USA",41.973132,-87.6573839
872,City Limits Sports bar,NULL,4.8,28,"4628 N Cumberland Ave Suite A, Chicago, IL 60656, USA",41.963895,-87.837061
113,sweetgreen,2,4.1,29,"233 S Wacker Dr, Chicago, IL 60606, USA",41.8788792,-87.6358363
918,Liang Crispy Roll,1,4.6,29,"2161 S China Pl, Chicago, IL 60616, USA",41.853703,-87.6347661
610,Carrucel Paleteria,NULL,3.8,29,"6317 W Grand Ave, Chicago, IL 60639, USA",41.9219761,-87.7836567
260,Bro-N-Laws Bar-B-Q,NULL,3.9,29,"3820 W Chicago Ave, Chicago, IL 60651, USA",41.895523,-87.7220611
226,Mikee's Italian Ice,NULL,4.2,29,"1309 W 18th St, Chicago, IL 60608, USA",41.8577894,-87.6592816
1157,Mr.Pollo Express,NULL,4.3,29,"4477 W Lawrence Ave, Chicago, IL 60630, USA",41.9679374,-87.7408649
616,Output Wrigleyville,NULL,4.5,29,"3720 N Clark St, Chicago, IL 60613, USA",41.9496183,-87.6586848
1018,OutKast,1,4.2,30,"7137 S State St, Chicago, IL 60619, USA",41.7644373,-87.6245645
129,Haven Entertainment Center,NULL,4.5,30,"Chicago, IL 60653, USA",41.8171144,-87.6027275
659,Shan Shaan Taste (Xi'an Cuisine),2,4.2,31,"2002 S Wentworth Ave basement 10, Chicago, IL 60616, USA",41.8548694,-87.6319831
739,A Taste of the Philippines,2,4.8,31,"131 N Clinton St, Chicago, IL 60661, USA",41.884137,-87.640973
973,Do-Rite Donuts & Chicken,NULL,4.2,31,"835 North Michigan Ave, Water Tower Place Level 2, Chicago, IL 60611, USA",41.8979875,-87.6232418
834,Kimchi Pop 2 by Chef Son,NULL,4.7,31,"4429 N Broadway, Chicago, IL 60640, USA",41.9625872,-87.65536
411,Sun-D-Wich,1,4.9,32,"13542 S Brandon Ave, Chicago, IL 60633, USA",41.6484858,-87.5457242
311,FIFTY-ONE 50 FUSION,NULL,4.3,32,"1849 E 79th St, Chicago, IL 60649, USA",41.7513774,-87.578955
141,Wells Street Popcorn,NULL,4.5,32,"2804 N Clark St, Chicago, IL 60657, USA",41.9330149,-87.6452589
1144,Andiamo,NULL,3.1,33,"4000 N O'Hare Fld, Chicago, IL 60666, USA",41.9774838,-87.9040763
1294,The Chicago Lighthouse,NULL,3.3,33,"1850 W Roosevelt Rd, Chicago, IL 60608, USA",41.8672328,-87.6724245
694,Sabor a Gloria,NULL,4.5,33,"4208 N Milwaukee Ave, Chicago, IL 60641, USA",41.9571495,-87.7516632
233,Lea,NULL,4.8,33,"70 E Lake St, Chicago, IL 60601, USA",41.8859336,-87.6255305
895,Tortazo,2,3.7,34,"233 S Wacker Dr Unit L1-11, Chicago, IL 60606, USA",41.8788808,-87.6365158
362,New Great Wall BBQ,2,4.6,34,"2127 S China Pl, Chicago, IL 60616, USA",41.8544348,-87.6331919
510,Sissy's sandwich,1,4.9,34,"3224 W Foster Ave, Chicago, IL 60625, USA",41.9759192,-87.7097927
524,Biryani Corner,2,5,35,"6418 N Western Ave, Chicago, IL 60645, USA",41.998277,-87.690267
844,Casa Central,NULL,3.4,35,"1343 N California Ave, Chicago, IL 60622, USA",41.9060469,-87.6965317
24,St. Joseph Village of Chicago,NULL,4.2,35,"4021 W Belmont Ave, Chicago, IL 60641, USA",41.938465,-87.7286164
885,La Pilluelita De Michoacan,NULL,4.3,35,"3356 W 63rd St, Chicago, IL 60629, USA",41.7791297,-87.7078341
346,Fatt Bellies BBQ,NULL,4.4,35,"1241 N Clybourn Ave, Chicago, IL 60610, USA",41.904772,-87.6405189
1029,The Dalcy,NULL,4.7,35,"Third Floor, 302 N Green St, Chicago, IL 60607, USA",41.8869634,-87.6494165
318,La Michoacana,NULL,3.9,36,"8119 S Pulaski Rd, Chicago, IL 60652, USA",41.7451989,-87.7212448
1131,Barry's Lincoln Park,NULL,4.4,36,"1937 N Halsted St, Chicago, IL 60614, USA",41.91716,-87.64834
23,Jian,1,4.8,37,"131 N Clinton St, Chicago, IL 60661, USA",41.884137,-87.640973
131,Jesus People,NULL,3.9,37,"920 W Wilson Ave, Chicago, IL 60640, USA",41.9655779,-87.65315
1124,Restaurante Azteca Jalisco,NULL,4.3,37,"3550 N Austin Ave, Chicago, IL 60634, USA",41.9453719,-87.776834
238,Taco Bell Cantina,1,3.5,38,"948 W Armitage Ave, Chicago, IL 60614, USA",41.9183639,-87.6527863
1338,Northern Trust,NULL,3.7,38,"50 S La Salle St, Chicago, IL 60603, USA",41.8810514,-87.6330494
1142,Tortilleria El Molino,NULL,4.1,38,"5957 S Kedzie Ave, Chicago, IL 60629, USA",41.7846259,-87.7031435
1059,Lubiana,1,4.5,39,"6100 W Addison St, Chicago, IL 60634, USA",41.9458553,-87.7791098
560,Boat Drinks Bar & Grill,NULL,3.8,39,"600 E Waldron Dr, Chicago, IL 60616, USA",41.8605643,-87.6125831
635,Sol Chicago,NULL,4,39,"1651 W Chicago Ave, Chicago, IL 60622, USA",41.8958589,-87.6693439
10,Palm Court,NULL,4.3,39,"140 E Walton Pl, Chicago, IL 60611, USA",41.9004365,-87.6234056
429,Burrito Beach,1,4.7,41,"1000 W North Ave D-102, Chicago, IL 60642, USA",41.9119558,-87.654369
1368,Zenwich X Elite Boba Wicker Park,NULL,4.4,41,"1415 N Milwaukee Ave, Chicago, IL 60622, USA",41.9077159,-87.6728915
571,Doughboy's Chicago,1,4.4,42,"352 E 71st St, Chicago, IL 60619, USA",41.7658537,-87.6163343
1324,Bigg's At The Bridge,NULL,4.4,42,"6659 S Cicero Ave, Chicago, IL 60638, USA",41.7713146,-87.7416728
1283,Flour Power,NULL,4.8,42,"1642 W Chicago Ave, Chicago, IL 60622, USA",41.8963091,-87.6689335
128,Shell,2,3.9,43,"3700 W Addison St, Chicago, IL 60618, USA",41.9466479,-87.7204695
937,Jus Chick-Hen Inc,NULL,4.5,43,"3602 W 16th St, Chicago, IL 60623, USA",41.8592053,-87.7155289
123,Tank Vietnamese Pho Kitchen & Bar,2,4.4,44,"4706 W Irving Park Rd, Chicago, IL 60641, USA",41.9536737,-87.7459657
979,Smoothie RX,NULL,4.8,44,"1503 S Michigan Ave, Chicago, IL 60605, USA",41.8619122,-87.6235742
