,name,price_level,rating,user_ratings_total,formatted_address,latitude,longitude
616,Memo's Tacos,NULL,4.2,240,"6322 W Grand Ave #2616, Chicago, IL 60639, USA",41.9222873,-87.7838326
653,Poke Bowl Co,NULL,4.2,36,"1550 N Kingsbury St, Chicago, IL 60642, USA",41.9087408,-87.6527413
688,Beatnik On The River,NULL,4.2,1256,"180 N Upper Wacker Dr, Chicago, IL 60606, USA",41.8851748,-87.6371784
701,Johnna's Cafe,NULL,4.2,98,"520 S Western Ave, Chicago, IL 60612, USA",41.8743156,-87.6866091
843,Ann & Robert H. Lurie Children's Hospital of Chicago,NULL,4.2,1014,"225 E Chicago Ave, Chicago, IL 60611, USA",41.8962223,-87.6218344
947,Jc's Steak & Hoagie 69,NULL,4.2,208,"7158 S Western Ave, Chicago, IL 60629, USA",41.762994,-87.6835467
1085,Smokehouse At Ford City,NULL,4.2,31,"7601 S Cicero Ave # 1328, Chicago, IL 60652, USA",41.7554679,-87.7373522
1348,SGD DUBU SO GONG DONG TOFU & KOREAN BBQ,NULL,4.2,99,"H Mart Food Court, 711 W Jackson Blvd, Chicago, IL 60661, USA",41.8778236,-87.6446658
91,Vivi Bubble Tea,1,4.3,601,"333 S State St, Chicago, IL 60604, USA",41.8773044,-87.6274283
177,Ex Libris Cafe,1,4.3,46,"Regenstein Library, 1100 E 57th St, Chicago, IL 60637, USA",41.7922124,-87.5999337
194,La Central Bakery,1,4.3,163,"3306 W 55th St, Chicago, IL 60632, USA",41.7936483,-87.7064065
195,Top View Restaurant,1,4.3,811,"4715 W 63rd St, Chicago, IL 60629, USA",41.7782059,-87.7404479
274,Wiley's Chicken & Ribs,1,4.3,1066,"3848 W Madison St, Chicago, IL 60624, USA",41.8809152,-87.7226999
289,JJ Fish and Chicken,1,4.3,283,"5401 S Wentworth Ave #4W, Chicago, IL 60609, USA",41.7957911,-87.6302408
322,Los Molcajetes,1,4.3,281,"3532 W Montrose Ave, Chicago, IL 60618, USA",41.9612428,-87.7170507
326,Hong Kong Restaurant,1,4.3,129,"3904 N Cicero Ave, Chicago, IL 60641, USA",41.951867,-87.7474504
333,Conte's Pizza,1,4.3,281,"8512 S Pulaski Rd, Chicago, IL 60652, USA",41.7380462,-87.721763
345,Festa Pizzeria,1,4.3,229,"3525 W Fullerton Ave, Chicago, IL 60647, USA",41.9244684,-87.7148325
430,Stella's Mediterranean Grill,1,4.3,60,"2200 W Irving Park Rd, Chicago, IL 60618, USA",41.9543151,-87.6838276
455,Taqueria Mi Lindo Mexico,1,4.3,120,"538 W Pershing Rd, Chicago, IL 60609, USA",41.8236931,-87.6402311
553,Royal Thai Restaurant,1,4.3,168,"2209 W Montrose Ave, Chicago, IL 60618, USA",41.9612943,-87.6842252
582,Cal-Harbor Restaurant & Lounge,1,4.3,438,"546 E 115th St, Chicago, IL 60628, USA",41.6855818,-87.609666
621,Pete's Pizza,1,4.3,978,"3737 N Western Ave, Chicago, IL 60618, USA",41.9498207,-87.6880406
629,Snack Shop,1,4.3,87,"452 W Pershing Rd, Chicago, IL 60609, USA",41.8239053,-87.6382579
631,Coyotes Restaurant,1,4.3,905,"1451 W 18th St, Chicago, IL 60608, USA",41.8577117,-87.6634193
633,Luke's Italian Beef,1,4.3,1236,"215 W Jackson Blvd, Chicago, IL 60606, USA",41.8779409,-87.6342249
634,Brasa Roja Montrose,1,4.3,1485,"3120 W Montrose Ave, Chicago, IL 60618, USA",41.9613343,-87.7067643
651,Tank Noodle,1,4.3,1796,"4953-55 N Broadway, Chicago, IL 60640, USA",41.973113,-87.65949
664,Paterno's Pizza,1,4.3,492,"5303 N Milwaukee Ave, Chicago, IL 60630, USA",41.9775,-87.7686111
702,Casa Cafe,1,4.3,383,"2025 S Western Ave, Chicago, IL 60608, USA",41.853971,-87.685321
717,Southside African Restaurant,1,4.3,267,"8311 S Baltimore Ave, Chicago, IL 60617, USA",41.7444852,-87.5551148
724,Pizza Art Cafe,1,4.3,271,"4658 N Rockwell St, Chicago, IL 60625, USA",41.9665037,-87.6939156
739,Patio Restaurant,1,4.3,206,"1503 W Taylor St, Chicago, IL 60607, USA",41.86916,-87.6643493
747,Danke,1,4.3,26,"125 S Clark St, Chicago, IL 60603, USA",41.8795715,-87.6302668
755,Taza Bakery,1,4.3,437,"3100 W Devon Ave, Chicago, IL 60659, USA",41.9977611,-87.7071559
798,Shan Restaurant,1,4.3,755,"5060 N Sheridan Rd, Chicago, IL 60640, USA",41.9750137,-87.6554811
803,Sheeba Mandi House Of Devon,1,4.3,329,"2510 W Devon Ave, Chicago, IL 60659, USA",41.997829,-87.692895
816,El Faro Restaurant,1,4.3,1514,"3936 W 31st St, Chicago, IL 60623, USA",41.837052,-87.723397
827,Honeymoon Cafe,1,4.3,90,"1138 W Argyle St, Chicago, IL 60640, USA",41.9733452,-87.6593964
830,Taipei Cafe,1,4.3,535,"2609 S Halsted St, Chicago, IL 60608, USA",41.8449742,-87.6461822
839,Vini's Pizza,1,4.3,172,"4009 W Lawrence Ave, Chicago, IL 60630, USA",41.9680804,-87.728549
840,Happiness,1,4.3,439,"3313 S Halsted St, Chicago, IL 60608, USA",41.8339585,-87.6458385
892,Diversey River Bowl,1,4.3,744,"2211 W Diversey Pkwy, Chicago, IL 60647, USA",41.931658,-87.6834223
908,Taqueria La Paz,1,4.3,507,"5052 W Armitage Ave, Chicago, IL 60639, USA",41.917033,-87.753007
921,Dennis Carry-Outs,1,4.3,82,"3257 W 26th St, Chicago, IL 60623, USA",41.8443431,-87.7072163
938,Chiu Quon Bakery & Dim Sum,1,4.3,504,"2253 S Wentworth Ave, Chicago, IL 60616, USA",41.8513689,-87.6316845
979,Chi Cafe,1,4.3,1550,"2160 S Archer Ave, Chicago, IL 60616, USA",41.8534879,-87.6345473
983,Vince's Restaurant & Pizzeria,1,4.3,429,"6217 W 63rd St, Chicago, IL 60638, USA",41.7776163,-87.7770425
1003,Guerrero's Tacos & Pizza,1,4.3,419,"2534 W Division St, Chicago, IL 60622, USA",41.903167,-87.690888
1018,Spoon Thai,1,4.3,185,"4608 N Western Ave, Chicago, IL 60625, USA",41.9651936,-87.6891599
1023,De Pasada,1,4.3,509,"1517 W Taylor St, Chicago, IL 60607, USA",41.8691051,-87.6648385
1046,Cafe L'Appetito,1,4.3,29,"251 E Huron St #2908, Chicago, IL 60611, USA",41.8946256,-87.6209858
1048,Pizza Lobo,1,4.3,282,"3000 W Fullerton Ave, Chicago, IL 60647, USA",41.9250499,-87.7025779
1111,Paula's Thai Kitchen,1,4.3,207,"2441 N Halsted St, Chicago, IL 60614, USA",41.9267149,-87.6485892
1179,Gelatinas Cris,1,4.3,198,"4725 S Cicero Ave, Chicago, IL 60632, USA",41.8068091,-87.7426905
1182,Pompei Restaurant,1,4.3,2116,"1531 W Taylor St, Chicago, IL 60607, USA",41.8691611,-87.6655795
1207,Snail Thai Cuisine,1,4.3,369,"1649 E 55th St, Chicago, IL 60615, USA",41.7950677,-87.5847792
1208,Rolando Tacos,1,4.3,201,"2322 N Cicero Ave, Chicago, IL 60639, USA",41.923144,-87.7465435
1230,Chai's Asian Bistro,1,4.3,62,"4748 W Peterson Ave, Chicago, IL 60646, USA",41.9901236,-87.7478798
1244,Morgan Street Cafe,1,4.3,174,"111 S Morgan St, Chicago, IL 60607, USA",41.8793577,-87.6515619
1245,Big Boss Spicy Fried Chicken,1,4.3,419,"2520 S Halsted St, Chicago, IL 60608, USA",41.8464821,-87.6467369
1255,SaiMai Thai Restaurant,1,4.3,210,"338 W Armitage Ave, Chicago, IL 60614, USA",41.9184917,-87.6379423
1311,Meson Del Taco,1,4.3,839,"3144 N Narragansett Ave, Chicago, IL 60634, USA",41.9378006,-87.786061
1335,Taqueria Los Altos De Jalisco,1,4.3,273,"4344 W 63rd St, Chicago, IL 60629, USA",41.7787479,-87.731847
1344,El Buen Valle,1,4.3,310,"4114 W North Ave, Chicago, IL 60639, USA",41.9100005,-87.7294256
1345,La Amistad Restaurant,1,4.3,229,"1914 W Montrose Ave #647, Chicago, IL 60613, USA",41.9616466,-87.6766375
1346,John's Pizzeria Ristorante & Lounge,1,4.3,513,"2104 N Western Ave, Chicago, IL 60647, USA",41.920105,-87.6877795
39,Snakes & Lattes Chicago,2,4.3,157,"1965 N Milwaukee Ave, Chicago, IL 60647, USA",41.9173395,-87.6878702
42,Nancy's Pizzeria,2,4.3,240,"1000 W Washington Blvd, Chicago, IL 60607, USA",41.8832889,-87.6527937
54,Parlor Pizza Bar West Loop,2,4.3,2903,"108 N Green St, Chicago, IL 60607, USA",41.8834277,-87.6488209
56,Mariscos El Abuelo y Yo,2,4.3,652,"3752 S Kedzie Ave, Chicago, IL 60632, USA",41.8245214,-87.7048062
57,Elephant & Castle,2,4.3,1762,"111 W Adams St, Chicago, IL 60603, USA",41.8792504,-87.631174
82,Stan's Donuts & Coffee,2,4.3,540,"750 N Rush St, Chicago, IL 60611, USA",41.8965221,-87.6256761
137,Insomnia Cookies,2,4.3,396,"1537 N Milwaukee Ave, Chicago, IL 60622, USA",41.9094814,-87.6757804
138,Two Fish Crab Shack,2,4.3,1830,"641 E 47th St, Chicago, IL 60653, USA",41.8093318,-87.6097455
171,Pierre's Bakery Chicago,2,4.3,150,"1956 W Chicago Ave, Chicago, IL 60622, USA",41.8960728,-87.6768069
206,Sabor A Cafe Colombian Steakhouse & Restaurant Bar,2,4.3,773,"2435 W Peterson Ave, Chicago, IL 60659, USA",41.9902939,-87.69104
270,Hanabusa Cafe,2,4.3,336,"Heyworth Building, 29 E Madison St, Chicago, IL 60602, USA",41.8819605,-87.6267646
324,Home Run Inn Pizza,2,4.3,1463,"6221 S Archer Ave, Chicago, IL 60638, USA",41.7934358,-87.7753685
357,"Max's Restaurant, Cuisine of the Philippines, Chicago",2,4.3,273,"5033 N Elston Ave Unit 102, Chicago, IL 60630, USA",41.9725914,-87.746109
361,Olive Garden Italian Restaurant,2,4.3,3332,"3555 W Addison St, Chicago, IL 60618, USA",41.9462155,-87.7172462
387,Pizzeria Due,2,4.3,1958,"619 N Wabash Ave, Chicago, IL 60611, USA",41.8931085,-87.62643
396,West Town Bakery - Financial District,2,4.3,4,"190 South LaSalle Street Lobby, Chicago, IL 60603, USA",41.8797866,-87.6327896
408,Evergreen Restaurant,2,4.3,364,"2411 S Wentworth Ave, Chicago, IL 60616, USA",41.8487231,-87.6315956
413,Weber Grill Restaurant,2,4.3,3040,"539 N State St, Chicago, IL 60654, USA",41.8920631,-87.6278601
428,Reclaimed Bar and Restaurant,2,4.3,256,"3655 N Western Ave, Chicago, IL 60618, USA",41.9483332,-87.6879723
463,All Star Seafood and Sports,2,4.3,95,"730 S Clark St Suite D, Chicago, IL 60605, USA",41.8725288,-87.6308608
464,Gino's North,2,4.3,246,"1111 W Granville Ave, Chicago, IL 60660, USA",41.9944038,-87.6589355
471,Brandys Gyros,2,4.3,818,"6262 N Harlem Ave, Chicago, IL 60631, USA",41.9951502,-87.8070636
502,Joe's Pizza,2,4.3,77,"5747 W Higgins Ave, Chicago, IL 60630, USA",41.9714276,-87.7725047
520,Roots Handmade Pizza - West Town,2,4.3,1262,"1924 W Chicago Ave, Chicago, IL 60622, USA",41.8962448,-87.6756447
521,Bourgeois Pig Cafe,2,4.3,675,"738 W Fullerton Ave, Chicago, IL 60614, USA",41.9256734,-87.6479217
584,Ruk Sushi & Thai (Milwaukee Ave),2,4.3,285,"4431 N Milwaukee Ave, Chicago, IL 60630, USA",41.9613903,-87.7549237
604,Pappanino's Pizza Chicago,2,4.3,156,"925 N Ashland Ave, Chicago, IL 60622, USA",41.8987361,-87.667157
637,The Waterfront Cafe,2,4.3,479,"6219 N Sheridan Rd, Chicago, IL 60660, USA",41.9952364,-87.6551319
648,Hiromi's Oriental Restaurant,2,4.3,58,"3609 W Lawrence Ave, Chicago, IL 60625, USA",41.9682487,-87.7188017
649,Juliana Restaurant,2,4.3,215,"3001 W Peterson Ave, Chicago, IL 60659, USA",41.990195,-87.7045209
671,Sushi Para II,2,4.3,884,"2258 N Clark St, Chicago, IL 60614, USA",41.9234706,-87.6393662
689,Great Sea Restaurant,2,4.3,932,"3253 W Lawrence Ave, Chicago, IL 60625, USA",41.9683409,-87.7105546
690,Meli Cafe,2,4.3,1774,"500 S Dearborn St, Chicago, IL 60605, USA",41.8754049,-87.6294064
699,Punky's Pizza & Pasta,2,4.3,477,"2600 S Wallace St, Chicago, IL 60616, USA",41.8452688,-87.6418384
706,Triano's Pizza,2,4.3,383,"6758 W Archer Ave, Chicago, IL 60638, USA",41.7923068,-87.7913661
727,Maria's Mexican Restaurant,2,4.3,811,"1905 N Harlem Ave, Chicago, IL 60707, USA",41.9146417,-87.8056097
744,Friends Sushi,2,4.3,788,"710 N Rush St, Chicago, IL 60611, USA",41.895346,-87.62577
749,Lawrence's Fish & Shrimp,2,4.3,5229,"2120 S Canal St, Chicago, IL 60616, USA",41.8538719,-87.6388575
772,Fat Chris's Pizza and Such,2,4.3,385,"1706 W Foster Ave, Chicago, IL 60640, USA",41.9762835,-87.6725101
783,Chema's Restaurant,2,4.3,451,"3434 W North Ave, Chicago, IL 60647, USA",41.9102893,-87.7131394
786,Bree Thai Restaurant,2,4.3,467,"5306 S Central Ave, Chicago, IL 60638, USA",41.7960417,-87.7626663
811,Nordstrom Ebar Artisan Coffee,2,4.3,63,"55 E Grand Ave, Chicago, IL 60611, USA",41.8913138,-87.6258879
819,Tortorice's Pizza,2,4.3,146,"2101 W Irving Park Rd, Chicago, IL 60618, USA",41.9538426,-87.681405
862,"Eggs, Inc. Cafe Restaurant",2,4.3,426,"680 N Lake Shore Dr, Chicago, IL 60611, USA",41.8944282,-87.6165466
880,Pancho Pistolas Authentic Mexican Restaurant,2,4.3,1423,"700 W 31st St, Chicago, IL 60616, USA",41.8383,-87.644022
889,Protein Bar & Kitchen,2,4.3,29,"222 W Merchandise Mart Plaza, Chicago, IL 60654, USA",41.888263,-87.635066
901,Doreen's Pizzeria,2,4.3,303,"13201 S Baltimore Ave, Chicago, IL 60633, USA",41.6553681,-87.5467513
904,The Nile of Hyde Park,2,4.3,513,"1162 E 55th St, Chicago, IL 60615, USA",41.7951867,-87.5971299
943,Sono Wood Fired Chicago,2,4.3,147,"800 S Clark St, Chicago, IL 60605, USA",41.8717573,-87.630913
944,Oda Mediterranean,2,4.3,333,"5657 N Clark St, Chicago, IL 60660, USA",41.985039,-87.6688047
967,DiCola's Seafood,2,4.3,1549,"10754 S Western Ave, Chicago, IL 60643, USA",41.6974403,-87.6815858
968,Papa Joe's Pizza,2,4.3,172,"5750 N Milwaukee Ave, Chicago, IL 60646, USA",41.9859357,-87.7774431
972,Tempo Cafe,2,4.3,1588,"6 E Chestnut St, Chicago, IL 60611, USA",41.8985241,-87.6279931
990,Grand Lux Cafe,2,4.3,6234,"600 N Michigan Ave, Chicago, IL 60611, USA",41.8929172,-87.6248263
997,Pizzeria Ora Chicago,2,4.3,500,"545 N La Salle St, Chicago, IL 60654, USA",41.8921947,-87.6323929
1005,Falco's Pizza,2,4.3,1172,"2806 W 40th Pl, Chicago, IL 60632, USA",41.8202575,-87.6948115
1020,Magnolia Bakery - Chicago,2,4.3,1770,"108 N State St, Chicago, IL 60602, USA",41.8841057,-87.6281204
1031,Green Leaf Thai Cuisine,2,4.3,177,"4658 N Western Ave, Chicago, IL 60625, USA",41.9665431,-87.6891217
1066,Cafe Luigi Pizza,2,4.3,151,"2548 N Clark St, Chicago, IL 60614, USA",41.9289826,-87.6427452
1090,Antique Taco Bridgeport,2,4.3,891,"1000 W 35th St, Chicago, IL 60609, USA",41.8309159,-87.651283
1095,BIG Bar,2,4.3,304,"151 E Wacker Dr, Chicago, IL 60601, USA",41.8876785,-87.6217096
1099,El Campestre,2,4.3,236,"4226 S Archer Ave, Chicago, IL 60632, USA",41.8166667,-87.7002778
1109,Huck Finn Restaurant,2,4.3,2917,"3414 S Archer Ave, Chicago, IL 60608, USA",41.8318017,-87.6760353
1144,RAMEN-SAN Deluxe,2,4.3,812,"165 E Huron St, Chicago, IL 60611, USA",41.8948318,-87.6229935
1163,Cho Sun Ok Restaurant,2,4.3,1536,"4200 N Lincoln Ave, Chicago, IL 60618, USA",41.9579004,-87.6815705
1164,Great Chicago Food & Beverage Co,2,4.3,300,"3149 W Devon Ave, Chicago, IL 60659, USA",41.9971932,-87.7088942
1201,Moon's Sandwich Shop,2,4.3,756,"16 S Western Ave, Chicago, IL 60612, USA",41.8806698,-87.6866136
1256,Umami Sushi,2,4.3,981,"4626 N Cumberland Ave, Chicago, IL 60656, USA",41.9638023,-87.8370743
1257,Broken English Taco Pub,2,4.3,1106,"2576 N Lincoln Ave, Chicago, IL 60614, USA",41.9286026,-87.6533849
1277,El Garcia Restaurant,2,4.3,393,"7515 N Western Ave, Chicago, IL 60645, USA",42.017981,-87.689666
1347,Kanela Breakfast Club,2,4.3,436,"1552 N Wells St, Chicago, IL 60610, USA",41.910668,-87.634878
761,The Palm - Chicago,4,4.3,495,"323 E Wacker Dr, Chicago, IL 60601, USA",41.8874577,-87.6195718
27,Gordo's Tiny Taco Bar,NULL,4.3,148,"333 E Benton Pl Suite 100, Chicago, IL 60601, USA",41.8854454,-87.6191112
28,Ed Debevic's,NULL,4.3,330,"159 E Ohio St, Chicago, IL 60611, USA",41.8923119,-87.6232079
59,OSI Foods Co LLC,NULL,4.3,47,"4545 S Racine Ave, Chicago, IL 60609, USA",41.811988,-87.6544603
547,Snap food fish .chicken .grill.rice,NULL,4.3,15,"345 N Central Ave unit d, Chicago, IL 60644, USA",41.8869608,-87.7647249
559,Palmer House a Hilton Hotel,NULL,4.3,9998,"17 E Monroe St, Chicago, IL 60603, USA",41.8803066,-87.6267388
657,UChicago Medicine Center for Care and Discovery - Hyde Park,NULL,4.3,50,"5700 S Maryland Ave, Chicago, IL 60637, USA",41.79098,-87.6049447
679,Birrieria el Texcal,NULL,4.3,139,"3700 W Lawrence Ave, Chicago, IL 60625, USA",41.968515,-87.720868
805,Mugs Pizza & Ribs,NULL,4.3,192,"7228 Harlem Ave, Chicago, IL 60631, USA",42.0126037,-87.8069992
928,El Pollo Real,NULL,4.3,125,"6330 S Pulaski Rd, Chicago, IL 60629, USA",41.7777423,-87.7230137
1115,Friends Sushi on State,NULL,4.3,182,"804 N State St, Chicago, IL 60610, USA",41.897041,-87.628401
1202,Fiya,NULL,4.3,218,"5419 N Clark St, Chicago, IL 60640, USA",41.9804581,-87.6680728
1217,Tropicuba Cafe,NULL,4.3,83,"5606 W Irving Park Rd, Chicago, IL 60634, USA",41.9535587,-87.7674027
1241,Hyatt House Chicago - Medical / University District,NULL,4.3,40,"1835 W Harrison St, Chicago, IL 60612, USA",41.8737831,-87.6729442
1337,M & R Foods,NULL,4.3,13,"11334 S Michigan Ave, Chicago, IL 60628, USA",41.6879705,-87.6211687
47,Hon Kee BBQ & Seafood Restaurant,1,4.4,512,"5009 N Winthrop Ave, Chicago, IL 60640, USA",41.9736685,-87.6576224
52,Turkish Cafe Tea House,1,4.4,166,"2621 W Lawrence Ave, Chicago, IL 60625, USA",41.9684496,-87.6947301
95,Pie-Eyed Pizzeria,1,4.4,318,"1111 W Chicago Ave, Chicago, IL 60642, USA",41.8960431,-87.6556888
102,Yogurt Square,1,4.4,270,"4701 N Lincoln Ave, Chicago, IL 60625, USA",41.966814,-87.687099
134,Forever Yogurt,1,4.4,250,"3510 N Halsted St, Chicago, IL 60657, USA",41.9457123,-87.6495628
280,Los Mangos Neveria Y Fruteria,1,4.4,241,"3551 W 26th St, Chicago, IL 60623, USA",41.8441444,-87.7143902
302,Bingo Tea,1,4.4,326,"2150A S Archer Ave, Chicago, IL 60616, USA",41.8536553,-87.6341257
314,Kung Fu Tea,1,4.4,1070,"2126B S Archer Ave, Chicago, IL 60616, USA",41.8543044,-87.6329278
354,Harmony Restaurant,1,4.4,482,"6525 W Archer Ave, Chicago, IL 60638, USA",41.7920385,-87.7852561
391,Golden Thai,1,4.4,379,"1509 W Taylor St #1, Chicago, IL 60607, USA",41.8691694,-87.6644475
433,Tiba Restaurant,1,4.4,220,"2721 W Lawrence Ave, Chicago, IL 60625, USA",41.968263,-87.697153
447,Rice Thai Cafe & Sushi,1,4.4,141,"6744 N Sheridan Rd, Chicago, IL 60626, USA",42.0047931,-87.6612036
451,J.B. Alberto's Pizza,1,4.4,1304,"1326 W Morse Ave, Chicago, IL 60626, USA",42.008074,-87.664856
457,La Bomba Restaurant IL,1,4.4,2147,"3221 W Armitage Ave, Chicago, IL 60647, USA",41.9172171,-87.7078886
469,Al's #1 Italian Beef,1,4.4,1539,"548 N Wells St, Chicago, IL 60654, USA",41.892247,-87.634373
486,Sano's Pizzeria,1,4.4,80,"4469 W Lawrence Ave, Chicago, IL 60630, USA",41.9679144,-87.7405932
492,Su Taqueria El Rey Del Taco,1,4.4,482,"1676 W Ogden Ave, Chicago, IL 60612, USA",41.8793194,-87.668996
493,Pizza Boy Chicago,1,4.4,202,"6694 N Northwest Hwy, Chicago, IL 60631, USA",42.0026031,-87.816133
506,Restaurant Ecuador,1,4.4,477,"2923 W Diversey Ave, Chicago, IL 60647, USA",41.9319338,-87.7010573
599,Brazilian Bowl Brazilian Grill,1,4.4,447,"3200 W Lawrence Ave, Chicago, IL 60625, USA",41.9686181,-87.7086805
608,Gigio's Pizzeria,1,4.4,1018,"4643 N Broadway, Chicago, IL 60640, USA",41.9666776,-87.6579462
635,Seoul Taco,1,4.4,1150,"738 N Clark St, Chicago, IL 60654, USA",41.8960136,-87.6316048
687,Hong Huah,1,4.4,350,"5924 W Fullerton Ave, Chicago, IL 60639, USA",41.924132,-87.774314
725,Wing Chong Restaurant,1,4.4,111,"4077 N Elston Ave, Chicago, IL 60618, USA",41.9554304,-87.7213038
738,Phil's Pizza,1,4.4,1492,"1102 W 35th St, Chicago, IL 60609, USA",41.830902,-87.653612
765,West River Cafe,1,4.4,360,"4400 N Kedzie Ave, Chicago, IL 60625, USA",41.9613374,-87.7084089
789,Burgundy Restaurant,1,4.4,584,"5959 W Irving Park Rd, Chicago, IL 60634, USA",41.9528591,-87.7766465
790,Harry's Sandwich,1,4.4,70,"336 S Dearborn St, Chicago, IL 60604, USA",41.8770858,-87.6294421
791,Peet's Coffee,1,4.4,93,"222 S Riverside Plaza, Chicago, IL 60606, USA",41.878878,-87.638957
793,Big G's Pizza,1,4.4,315,"3716 N Clark St, Chicago, IL 60613, USA",41.9495327,-87.6585348
796,Mariscos Luis,1,4.4,688,"4225 W 47th St, Chicago, IL 60632, USA",41.8076298,-87.7295051
817,Han Bat Restaurant,1,4.4,255,"2723 W Lawrence Ave, Chicago, IL 60625, USA",41.9681974,-87.69736
847,P.S.BANGKOK,1,4.4,148,"3345 N Clark St, Chicago, IL 60657, USA",41.9429931,-87.6528695
857,CornerStone Cafe Lincoln Park,1,4.4,327,"2200 N Clybourn Ave, Chicago, IL 60614, USA",41.9217218,-87.6647374
863,El Gallo,1,4.4,556,"2547 W 111th St, Chicago, IL 60655, USA",41.6915605,-87.6855872
872,Scafuri Bakery,1,4.4,188,"1337 W Taylor St, Chicago, IL 60607, USA",41.8692345,-87.6606152
873,Siam Treasure,1,4.4,148,"7152 N Harlem Ave, Chicago, IL 60631, USA",42.0114772,-87.8071241
876,Konak Pizza & Grill,1,4.4,165,"5150 N Clark St, Chicago, IL 60640, USA",41.9759046,-87.668578
886,Obbie's Pizza,1,4.4,377,"6654 W Archer Ave, Chicago, IL 60638, USA",41.792422,-87.7888416
894,Cilantro Taco House,1,4.4,95,"3336 W Lawrence Ave, Chicago, IL 60625, USA",41.9685212,-87.7124231
937,Pat's Pizza,1,4.4,267,"628 S Clark St, Chicago, IL 60605, USA",41.873936,-87.630815
940,Sergio's Taqueria & Pizza,1,4.4,130,"3253 W Bryn Mawr Ave, Chicago, IL 60659, USA",41.9829441,-87.7109563
942,Old Jerusalem Restaurant,1,4.4,510,"1411 N Wells St, Chicago, IL 60610, USA",41.9080606,-87.6343032
948,Taqueria Nuevo Jalisco,1,4.4,181,"4011 W Armitage Ave, Chicago, IL 60639, USA",41.9170212,-87.727074
960,Eden's The Original,1,4.4,279,"6045 N Cicero Ave, Chicago, IL 60646, USA",41.991218,-87.7480597
986,Cafe Hoang | Vietnamese & Thai,1,4.4,199,"1020 W Argyle St, Chicago, IL 60640, USA",41.9735385,-87.6558137
998,Jolly Inn Restaurant & Banquet Hall,1,4.4,953,"6501 W Irving Park Rd, Chicago, IL 60634, USA",41.9525388,-87.7893208
1009,Cellars Market,1,4.4,76,"141 W Jackson Blvd, Chicago, IL 60604, USA",41.8777321,-87.6322643
1047,C'est Bien Thai,1,4.4,197,"3900 N Lincoln Ave, Chicago, IL 60613, USA",41.9525,-87.6777778
1070,Tropicuba,1,4.4,473,"3000 W Lyndale St, Chicago, IL 60647, USA",41.9225155,-87.7024155
1078,Di Nicos Pizza,1,4.4,206,"2341 N Narragansett Ave, Chicago, IL 60639, USA",41.9230652,-87.7851912
1096,Hoanh Long Vietnamese & Chinese Restaurant,1,4.4,356,"6148 N Lincoln Ave, Chicago, IL 60659, USA",41.9937167,-87.7132667
1102,Papa Santiago's Pizzeria,1,4.4,133,"4045 W 47th St, Chicago, IL 60632, USA",41.8076938,-87.7253479
1130,Cilantro Taco Grill - Lincoln Park,1,4.4,75,"2256 N Orchard St, Chicago, IL 60614, USA",41.9235005,-87.6465331
1132,Taco Lulu,1,4.4,249,"601 W Adams St, Chicago, IL 60661, USA",41.8790681,-87.6428157
1143,El Burrito Feliz Quesabirrias House,1,4.4,430,"3219 W Cermak Rd, Chicago, IL 60623, USA",41.8516679,-87.7061053
1168,Guerrerense Restaurant,1,4.4,242,"4758 W Fullerton Ave, Chicago, IL 60639, USA",41.9244238,-87.7460549
1189,Fullerton Restaurant,1,4.4,285,"2400 W Fullerton Ave, Chicago, IL 60647, USA",41.9250516,-87.6879523
1193,Skidoe's,1,4.4,93,"235 E 51st St, Chicago, IL 60615, USA",41.8018725,-87.6198096
1206,Bacolod Chicken House,1,4.4,203,"6320 N Lincoln Ave, Chicago, IL 60659, USA",41.9961834,-87.7171631
1254,Roy's Soul Food,1,4.4,550,"403 E 71st St, Chicago, IL 60619, USA",41.7655556,-87.615
1259,Tano's Pizzeria,1,4.4,152,"3038 W Irving Park Rd, Chicago, IL 60618, USA",41.9541617,-87.7046331
1263,Cafe Tola #3,1,4.4,215,"1625 W Addison St, Chicago, IL 60613, USA",41.9468514,-87.6696027
1267,Art of Pizza on State Street,1,4.4,453,"727 S State St, Chicago, IL 60605, USA",41.8723743,-87.6272475
1272,Tel-Aviv Kosher Pizza,1,4.4,378,"6349 N California Ave, Chicago, IL 60659, USA",41.9971847,-87.6994293
1315,B.I.Tea and Dim Sum,1,4.4,61,"131 N Clinton St, Chicago, IL 60661, USA",41.8842718,-87.6405659
1316,Eastern Style Pizza,1,4.4,288,"2911 W Touhy Ave, Chicago, IL 60645, USA",42.0118339,-87.7026044
1338,Mekato's Colombian Bakery,1,4.4,1009,"5423 N Lincoln Ave, Chicago, IL 60625, USA",41.9802483,-87.6924845
1339,Cecina Grill Pilsen,1,4.4,344,"1536 W 18th St, Chicago, IL 60608, USA",41.8580172,-87.6651006
3,Velvet Taco,2,4.4,207,"910 W Randolph St, Chicago, IL 60607, USA",41.8846431,-87.6503667
14,"Goddess and the Baker, Wabash",2,4.4,1922,"33 S Wabash Ave, Chicago, IL 60603, USA",41.8813079,-87.6256565
33,Sushi San Willis Tower,2,4.4,5,"233 S Wacker Dr, Chicago, IL 60606, USA",41.8788808,-87.6365158
45,Wishbone,2,4.4,1749,"161 N Jefferson St, Chicago, IL 60661, USA",41.8850445,-87.6424621
